clientid,client_type,ratio,loan_type,loan_initial_term,loan_initial_amount,loan_to_value_ratio,annual_percentage_rate,monthly_interest_rate,region,branch,client_gender,income,vehicle_production_year,vehicle_initial_assessment_value,age,had_car_loan,had_other_loans
7616,early,0.0476190476190476,leaseback,126,4800,0.5,31.2594399379828,2.6710832771,region 6,branch 5,male,720,2004,9600,31.0,0,1
7617,early,0.0476190476190476,leaseback,126,4320,0.692307692307692,35.2035650368008,3.374,region 6,branch 6,male,720,2005,6240,35.0,1,0
7618,early,0.0476190476190476,leaseback,126,4512,0.895238095238095,36.1602493726218,3.374,region 5,branch 5,female,0,2003,5040,32.0,0,1
7619,early,0.0476190476190476,leaseback,126,3360,0.538461538461538,28.4675075804635,2.5305,region 7,branch 7,male,1776,1996,6240,37.0,1,0
7620,early,0.0476190476190476,leaseback,126,11040,0.319444444444444,36.0944539502863,3.374,region 3,branch 6,female,768,2010,34560,27.0,0,1
7621,early,0.0476190476190476,leasing,126,12960,0.794117647058823,35.571651238364,3.374,region 6,branch 5,male,2400,2012,16320,28.0,0,0
7622,early,0.0476190476190476,leaseback,126,5280,0.785714285714286,34.871674956377,3.374,region 7,branch 7,male,1440,2001,6720,54.0,0,0
7623,early,0.0476190476190476,leaseback,126,13440,0.736842105263158,35.1279622069638,3.374,region 6,branch 5,male,2160,2006,18240,47.0,0,0
7624,early,0.0476190476190476,leaseback,126,2400,0.384615384615385,36.1274671796758,3.374,region 7,branch 7,male,1776,1996,6240,37.0,0,0
7625,early,0.0476190476190476,leaseback,126,11520,0.8,36.6871668343456,3.374,region 6,branch 2,male,960,2004,14400,37.0,0,0
7626,early,0.0476190476190476,leaseback,126,7200,0.576923076923077,35.4110440427931,3.374,region 5,branch 5,female,1920,2005,12480,39.0,1,0
7627,early,0.0476190476190476,leaseback,126,4992,0.8,29.3433381681944,2.5305,region 7,branch 7,male,926,2001,6240,33.0,1,0
7628,early,0.0476190476190476,leasing,126,3360,0.538461538461538,35.7440403438311,3.374,region 7,branch 7,female,1920,2000,6240,37.0,0,0
7629,early,0.0476190476190476,leaseback,126,5760,0.8,36.7989818720409,3.374,region 6,branch 6,male,1200,2003,7200,28.0,0,0
7630,early,0.0476190476190476,leaseback,126,3360,0.466666666666667,35.6799258133296,3.374,region 6,branch 6,male,960,2007,7200,51.0,0,0
7631,early,0.0476190476190476,leaseback,126,11520,0.8,35.6402800774244,3.374,region 5,branch 2,male,1200,2004,14400,34.0,0,0
7632,early,0.0476190476190476,leasing,126,19200,0.645161290322581,29.2827604386028,2.5305,region 2,branch 6,male,2160,2006,29760,39.0,1,0
7633,early,0.0476190476190476,leaseback,126,2400,0.625,36.1929050174695,3.374,region 2,branch 5,male,720,2005,3840,34.0,0,0
7634,early,0.0476190476190476,leaseback,126,9600,0.645161290322581,35.1422642799727,3.374,region 6,branch 2,male,2030,2008,14880,44.0,0,0
7635,early,0.0416666666666667,leaseback,36,1680,0.271317829457364,34.8295396179644,2.6710832771,region 1,branch 5,male,0,2003,6192,33.0,0,1
7636,early,0.0416666666666667,leaseback,36,6240,0.611764705882353,34.5194508068145,2.6710832771,region 5,branch 6,male,960,2007,10200,29.0,0,1
7637,early,0.0416666666666667,leaseback,36,12000,0.578703703703704,39.3201722202312,2.6710832771,region 8,branch 6,female,3360,2012,20736,36.0,1,1
7638,early,0.0416666666666667,leaseback,72,2880,0.222222222222222,37.9838598488133,2.6710832771,region 5,branch 5,male,0,2006,12960,44.0,0,1
7639,early,0.0416666666666667,leaseback,36,1920,0.714285714285714,38.6491242919152,2.6710832771,region 9,branch 4,male,1920,1998,2688,29.0,1,1
7640,early,0.0416666666666667,leaseback,36,1680,0.205882352941176,39.7558161100717,2.6710832771,region 5,branch 5,male,1152,2008,8160,33.0,0,1
7641,early,0.0416666666666667,leaseback,36,2880,0.410958904109589,40.3625514248571,2.6710832771,region 5,branch 6,male,0,2002,7008,60.0,0,1
7642,early,0.0416666666666667,leaseback,36,4080,0.590277777777778,38.3423042192709,2.6710832771,region 5,branch 5,male,1680,2002,6912,49.0,0,1
7643,early,0.0416666666666667,leaseback,36,1920,0.666666666666667,40.5642179060415,2.6710832771,region 3,branch 5,male,0,1996,2880,28.0,0,1
7644,early,0.0416666666666667,leaseback,36,3840,0.209150326797386,41.471616616492,2.6710832771,region 5,branch 5,male,1440,2014,18360,26.0,0,1
7645,early,0.0416666666666667,leaseback,36,2400,0.277777777777778,36.6878535638429,2.6710832771,region 2,branch 5,male,960,2001,8640,24.0,0,1
7646,early,0.0416666666666667,leaseback,36,2640,0.235042735042735,33.5356006699218,2.6710832771,region 2,branch 5,male,0,2007,11232,26.0,1,1
7647,early,0.0416666666666667,leaseback,72,9600,0.714285714285714,33.0458078145655,2.6710832771,region 9,branch 4,male,793,2002,13440,36.0,0,1
7648,early,0.0416666666666667,leaseback,36,1680,0.7,35.9891925032081,2.6710832771,region 9,branch 4,male,816,1997,2400,28.0,0,1
7649,early,0.0416666666666667,leaseback,36,2400,0.2,37.2062202066147,2.6710832771,region 2,branch 5,male,0,2007,12000,26.0,1,1
7650,early,0.0416666666666667,leaseback,36,4800,0.25,36.9728593037641,2.6710832771,region 6,branch 6,male,0,2007,19200,30.0,0,1
7651,early,0.0416666666666667,leaseback,36,5760,0.8,34.1695597120611,2.6710832771,region 5,branch 5,male,1200,2002,7200,44.0,0,1
7652,early,0.0416666666666667,leaseback,36,4800,0.166666666666667,34.573485302144,2.6710832771,region 5,branch 6,male,4320,2007,28800,25.0,0,1
7653,early,0.0416666666666667,leaseback,36,7200,0.394736842105263,33.6486162521108,2.6710832771,region 6,branch 6,female,2400,2013,18240,56.0,0,1
7654,early,0.0416666666666667,leaseback,36,5280,0.458333333333333,34.1861014384582,2.6710832771,region 9,branch 4,male,0,2013,11520,39.0,0,1
7655,early,0.0416666666666667,leaseback,36,4320,0.692307692307692,34.475065535412,2.6710832771,region 8,branch 6,male,1440,2000,6240,39.0,0,0
7656,early,0.0416666666666667,leaseback,36,4224,0.8,35.2232590626947,2.6710832771,region 3,branch 6,male,1440,2001,5280,43.0,0,1
7657,early,0.0416666666666667,leasing,36,3360,0.636363636363636,37.072716085441,2.6710832771,region 5,branch 6,male,1440,1999,5280,37.0,0,1
7658,early,0.0416666666666667,leaseback,36,2400,0.185185185185185,36.816902753361,2.6710832771,region 8,branch 6,male,1200,2004,12960,26.0,0,1
7659,early,0.0416666666666667,leaseback,36,5280,0.647058823529412,30.2666784834612,2.6710832771,region 8,branch 5,male,960,2000,8160,24.0,1,1
7660,early,0.0416666666666667,leaseback,36,3168,0.6,36.7045677435963,2.6710832771,region 2,branch 5,male,1200,2000,5280,29.0,0,1
7661,early,0.0416666666666667,leaseback,72,4080,0.708333333333333,32.1233954475092,2.6710832771,region 5,branch 5,male,720,2001,5760,35.0,0,1
7662,early,0.0416666666666667,leaseback,36,5280,0.733333333333333,33.3404902904126,2.6710832771,region 6,branch 6,male,624,1997,7200,22.0,1,1
7663,early,0.0416666666666667,leaseback,72,6912,0.8,35.6093645272247,3.374,region 6,branch 5,female,0,2001,8640,28.0,0,0
7664,early,0.0416666666666667,leaseback,72,2160,0.409090909090909,28.6991427982098,2.5305,region 9,branch 4,male,960,2000,5280,24.0,1,1
7665,early,0.0416666666666667,leaseback,72,1920,0.25,36.8752690460101,3.374,region 3,branch 2,male,672,1998,7680,28.0,0,1
7666,early,0.0416666666666667,leaseback,36,3840,0.8,27.822440390543,2.5305,region 1,branch 2,male,3360,1998,4800,24.0,1,0
7667,early,0.0416666666666667,leaseback,36,1680,0.152173913043478,39.347791753396,3.374,region 5,branch 2,male,1200,2006,11040,47.0,0,0
7668,early,0.0416666666666667,leaseback,72,4608,0.8,35.6556801308251,3.374,region 8,branch 5,male,960,2002,5760,24.0,1,0
7669,early,0.0416666666666667,leaseback,72,4800,0.769230769230769,36.4100678553468,3.374,region 8,branch 6,male,1200,2002,6240,29.0,0,0
7670,early,0.0416666666666667,leasing,72,5184,0.9,36.3999345232306,3.374,region 8,branch 5,male,720,1999,5760,32.0,0,0
7671,early,0.0416666666666667,leaseback,72,4800,0.588235294117647,35.5668152863527,3.374,region 5,branch 2,male,0,2003,8160,39.0,1,1
7672,early,0.0416666666666667,leaseback,72,8448,0.8,35.75950921108,3.374,region 8,branch 5,male,960,2004,10560,40.0,0,0
7673,early,0.0416666666666667,leasing,72,7680,0.727272727272727,36.1038441941316,3.374,region 9,branch 4,male,3360,2000,10560,47.0,0,0
7674,early,0.0416666666666667,leasing,72,3744,0.65,34.9450985266526,3.374,region 9,branch 4,male,960,2000,5760,24.0,0,0
7675,early,0.0416666666666667,leaseback,72,5760,0.705882352941177,34.5628767668832,3.374,region 6,branch 5,male,864,2002,8160,45.0,0,0
7676,early,0.0416666666666667,leaseback,72,2400,0.5,35.4505579342816,3.374,region 6,branch 6,male,1200,1998,4800,29.0,0,0
7677,early,0.0416666666666667,leaseback,108,4320,0.620689655172414,36.4068742806337,3.374,region 6,branch 5,male,720,2005,6960,29.0,0,0
7678,early,0.0416666666666667,leaseback,72,3600,0.535714285714286,36.5414437201755,3.374,region 7,branch 7,male,1200,2004,6720,33.0,0,0
7679,early,0.0416666666666667,leaseback,108,3120,0.433333333333333,36.1069176190593,3.374,region 6,branch 6,male,1056,1996,7200,34.0,0,0
7680,early,0.0416666666666667,leaseback,108,6240,0.866666666666667,36.2294085658352,3.374,region 6,branch 3,male,816,2001,7200,28.0,0,0
7681,early,0.0416666666666667,leaseback,108,8160,1.0,36.6995795817267,3.374,region 6,branch 3,male,960,1999,8160,34.0,0,0
7682,early,0.0416666666666667,leaseback,36,2400,0.520833333333333,34.5162632043865,2.6710832771,region 9,branch 4,male,0,2000,4608,27.0,0,0
7683,early,0.0416666666666667,leaseback,72,6000,0.420875420875421,34.4601040787066,2.6710832771,region 5,branch 6,male,0,2012,14256,63.0,0,0
7684,early,0.0416666666666667,leaseback,72,5760,0.681818181818182,37.8636265815673,2.6710832771,region 5,branch 5,male,1920,2001,8448,26.0,0,0
7685,early,0.0416666666666667,leaseback,36,3840,0.740740740740741,40.1129694106023,2.6710832771,region 9,branch 4,male,0,2000,5184,35.0,1,0
7686,early,0.0416666666666667,leaseback,36,4800,0.793650793650794,38.3015514031743,2.6710832771,region 5,branch 5,male,0,1996,6048,34.0,0,0
7687,early,0.0416666666666667,leaseback,36,1920,0.227920227920228,40.1154243157042,2.6710832771,region 5,branch 5,male,0,2001,8424,53.0,0,0
7688,early,0.0416666666666667,leaseback,36,9600,0.673400673400673,40.0817592987753,2.6710832771,region 6,branch 5,male,2400,2015,14256,29.0,1,0
7689,early,0.0416666666666667,leaseback,36,7200,0.4,40.8719108514813,2.6710832771,region 5,branch 5,male,1920,2017,18000,39.0,0,0
7690,early,0.0416666666666667,leaseback,36,1920,0.341880341880342,41.6278701078726,2.6710832771,region 5,branch 6,male,0,1997,5616,34.0,0,0
7691,early,0.0416666666666667,leaseback,36,5760,0.705882352941177,37.5527013952205,2.6710832771,region 5,branch 5,male,1816,2005,8160,25.0,0,0
7692,early,0.0416666666666667,leasing,36,3360,0.795454545454545,39.270118339061,2.6710832771,region 9,branch 4,male,0,1999,4224,23.0,1,0
7693,early,0.0416666666666667,leaseback,36,4320,0.378151260504202,34.0219010409046,2.6710832771,region 5,branch 6,female,1680,2011,11424,29.0,0,0
7694,early,0.0416666666666667,leaseback,36,1680,0.216049382716049,36.2818904148779,2.6710832771,region 3,branch 5,female,376,2003,7776,31.0,1,0
7695,early,0.0416666666666667,leaseback,72,1920,0.196078431372549,33.4197800884499,2.6710832771,region 6,branch 6,male,0,2004,9792,28.0,0,0
7696,early,0.0416666666666667,leaseback,36,3360,0.707070707070707,29.5221840087825,2.6710832771,region 3,branch 6,male,0,1999,4752,28.0,0,0
7697,early,0.0416666666666667,leaseback,72,2400,0.212585034013605,30.0928431923213,2.6710832771,region 5,branch 5,male,0,2006,11290,27.0,0,0
7698,early,0.0416666666666667,leasing,36,1920,0.793650793650794,35.9079713196052,2.6710832771,region 9,branch 4,male,0,1998,2419,41.0,0,0
7699,early,0.0416666666666667,leaseback,36,3360,0.35,30.3696908884084,2.6710832771,region 8,branch 6,male,0,2002,9600,31.0,0,0
7700,early,0.0416666666666667,leaseback,36,8160,0.354166666666667,33.9944985272869,2.6710832771,region 9,branch 4,male,1440,2003,23040,25.0,1,0
7701,early,0.0416666666666667,leaseback,36,3120,0.894085281980743,35.0638669283367,2.6710832771,region 5,branch 5,male,503,2008,3490,31.0,0,0
7702,early,0.0416666666666667,leaseback,36,7200,0.625,34.8700144706645,2.6710832771,region 5,branch 6,male,1920,2006,11520,22.0,1,0
7703,early,0.0416666666666667,leaseback,36,1920,0.208986415882968,35.6552389513948,2.6710832771,region 5,branch 5,female,1392,2007,9187,43.0,1,0
7704,early,0.0416666666666667,leaseback,36,2160,0.535714285714286,35.0919112399591,2.6710832771,region 5,branch 6,male,0,1999,4032,39.0,0,0
7705,early,0.0416666666666667,leaseback,36,5760,0.155844155844156,35.78283145039,2.6710832771,region 5,branch 5,male,1053,2018,36960,29.0,1,0
7706,early,0.0416666666666667,leaseback,36,2400,0.183823529411765,33.5747522812727,2.6710832771,region 7,branch 7,male,1680,2009,13056,21.0,1,0
7707,early,0.0416666666666667,leaseback,36,2880,0.625,33.6233109416046,2.6710832771,region 5,branch 5,male,0,2000,4608,25.0,0,0
7708,early,0.0416666666666667,leaseback,36,9600,0.740740740740741,31.1943797587854,2.6710832771,region 5,branch 5,male,528,2004,12960,32.0,1,0
7709,early,0.0416666666666667,leaseback,36,9600,0.3125,30.1857364257777,2.6710832771,region 5,branch 5,male,1200,2010,30720,52.0,1,0
7710,early,0.0416666666666667,leaseback,36,1920,0.333333333333333,34.7815629631257,2.6710832771,region 7,branch 7,male,874,1995,5760,27.0,0,0
7711,early,0.0416666666666667,leaseback,36,8640,0.620689655172414,30.6422114145637,2.6710832771,region 5,branch 2,male,4800,2006,13920,30.0,1,0
7712,early,0.0416666666666667,leaseback,36,2400,0.277777777777778,33.3347625767967,2.6710832771,region 5,branch 6,male,1440,2003,8640,24.0,0,0
7713,early,0.0416666666666667,leaseback,36,4800,0.357142857142857,33.6000410061867,2.6710832771,region 6,branch 5,female,0,2006,13440,23.0,0,0
7714,early,0.0416666666666667,leaseback,36,4320,0.5,33.7445806395981,2.6710832771,region 1,branch 5,male,1440,2000,8640,38.0,0,0
7715,early,0.0416666666666667,leaseback,36,4800,0.285714285714286,35.0682278583616,2.6710832771,region 6,branch 2,male,0,2012,16800,38.0,0,0
7716,early,0.0416666666666667,leaseback,36,2880,0.545454545454545,33.3830749176331,2.6710832771,region 6,branch 6,male,1440,1999,5280,24.0,0,0
7717,early,0.0416666666666667,leaseback,36,4800,0.454545454545455,34.0841175680711,2.6710832771,region 5,branch 5,male,1920,2006,10560,29.0,0,0
7718,early,0.0416666666666667,leaseback,36,3840,0.444444444444444,34.2606208708696,2.6710832771,region 5,branch 5,male,1200,2014,8640,35.0,0,0
7719,early,0.0416666666666667,leaseback,36,8160,0.34,35.2254386955874,2.6710832771,region 6,branch 6,male,1920,2015,24000,41.0,0,0
7720,early,0.0416666666666667,leaseback,36,3120,0.40625,34.6922993262828,2.6710832771,region 6,branch 6,female,1440,2006,7680,38.0,0,0
7721,early,0.0416666666666667,leaseback,72,7200,0.517241379310345,32.2008083649342,2.6710832771,region 2,branch 5,male,0,2007,13920,51.0,0,0
7722,early,0.0416666666666667,leaseback,36,2400,0.454545454545455,34.3025733646052,2.6710832771,region 5,branch 5,male,1440,1998,5280,29.0,0,0
7723,early,0.0416666666666667,leaseback,36,9600,0.416666666666667,34.4634396798257,2.6710832771,region 6,branch 2,male,2400,2012,23040,32.0,0,0
7724,early,0.0416666666666667,leaseback,72,7200,0.789473684210526,30.033589419211,2.6710832771,region 5,branch 6,male,1920,2008,9120,46.0,1,0
7725,early,0.0416666666666667,leaseback,36,16320,0.790697674418605,35.4095809519301,2.6710832771,region 6,branch 6,male,3840,2014,20640,27.0,0,0
7726,early,0.0416666666666667,leaseback,36,9600,0.526315789473684,35.2056987102015,2.6710832771,region 6,branch 2,female,1680,2007,18240,21.0,0,0
7727,early,0.0416666666666667,leaseback,36,4080,0.236111111111111,35.9873573654114,2.6710832771,region 7,branch 7,male,672,2013,17280,44.0,0,0
7728,early,0.0416666666666667,leaseback,36,4800,0.4,34.573485302144,2.6710832771,region 2,branch 5,male,2400,2007,12000,32.0,0,0
7729,early,0.0416666666666667,leaseback,72,10560,0.785714285714286,32.4597034892982,2.6710832771,region 6,branch 5,female,4800,2004,13440,35.0,0,0
7730,early,0.0416666666666667,leaseback,72,12000,0.694444444444444,30.1341919412727,2.6710832771,region 5,branch 5,female,1440,2005,17280,27.0,1,0
7731,early,0.0416666666666667,leaseback,36,11040,0.377049180327869,35.44118465015,2.6710832771,region 2,branch 5,male,0,2013,29280,28.0,0,0
7732,early,0.0416666666666667,leaseback,36,7200,0.517241379310345,34.0115538817054,2.6710832771,region 6,branch 2,female,2400,2001,13920,61.0,0,0
7733,early,0.0416666666666667,leaseback,36,3840,0.4,34.138623810396,2.6710832771,region 5,branch 5,male,0,2008,9600,39.0,0,0
7734,early,0.0416666666666667,leaseback,36,2880,0.3,34.474470787326,2.6710832771,region 6,branch 5,male,0,2002,9600,27.0,0,0
7735,early,0.0416666666666667,leaseback,72,3360,0.538461538461538,30.2558052799538,2.6710832771,region 5,branch 5,male,864,2003,6240,30.0,1,0
7736,early,0.0416666666666667,leaseback,36,8160,0.548387096774194,36.1074205072721,2.6710832771,region 5,branch 2,male,2400,2006,14880,36.0,0,0
7737,early,0.0416666666666667,leaseback,72,5280,0.733333333333333,31.5274919566408,2.6710832771,region 6,branch 2,male,1440,1998,7200,38.0,1,0
7738,early,0.0416666666666667,leaseback,36,7200,0.454545454545455,33.5282907904831,2.6710832771,region 5,branch 6,male,1440,2006,15840,30.0,1,0
7739,early,0.0416666666666667,leaseback,72,13440,0.4,32.7357324270107,2.6710832771,region 6,branch 5,female,2400,2014,33600,65.0,0,0
7740,early,0.0416666666666667,leaseback,72,7200,0.882352941176471,33.9603827890943,2.6710832771,region 3,branch 6,male,0,1998,8160,35.0,0,0
7741,early,0.0416666666666667,leaseback,36,11520,0.6,36.3231971839164,2.6710832771,region 6,branch 5,male,1920,2005,19200,32.0,0,0
7742,early,0.0416666666666667,leaseback,36,5280,0.88,36.3083157049455,2.6710832771,region 5,branch 5,male,0,2003,6000,29.0,0,0
7743,early,0.0416666666666667,leaseback,72,7200,0.833333333333333,32.1297030432531,2.6710832771,region 6,branch 5,male,0,2004,8640,43.0,0,0
7744,early,0.0416666666666667,leaseback,72,8160,0.607142857142857,29.892945241134,2.6710832771,region 5,branch 7,male,1920,2002,13440,32.0,1,0
7745,early,0.0416666666666667,leaseback,36,4752,0.9,35.1950229055679,2.6710832771,region 3,branch 6,male,1440,2011,5280,28.0,0,0
7746,early,0.0416666666666667,leaseback,36,13920,0.69047619047619,34.7986657380107,2.6710832771,region 5,branch 2,female,2160,2012,20160,51.0,0,0
7747,early,0.0416666666666667,leaseback,72,2880,0.545454545454545,30.0852914961061,2.6710832771,region 6,branch 2,male,1200,1998,5280,46.0,1,0
7748,early,0.0416666666666667,leaseback,36,5760,0.75,36.4188631338358,2.6710832771,region 5,branch 4,male,1920,2008,7680,24.0,0,0
7749,early,0.0416666666666667,leaseback,36,5280,0.647058823529412,35.5479397414137,2.6710832771,region 6,branch 5,female,720,2004,8160,64.0,0,0
7750,early,0.0416666666666667,leasing,72,4800,0.714285714285714,35.4837344279384,3.374,region 5,branch 6,male,432,1996,6720,21.0,0,0
7751,early,0.0416666666666667,leaseback,72,9600,0.526315789473684,34.4397049426064,3.374,region 7,branch 7,male,1046,2008,18240,31.0,0,0
7752,early,0.0416666666666667,leasing,36,6720,0.875,36.1682321153266,3.374,region 5,branch 5,male,1248,2003,7680,42.0,0,0
7753,early,0.0416666666666667,leaseback,72,14592,0.8,21.0151205619354,2.5305,region 9,branch 4,male,505,2005,18240,40.0,1,0
7754,early,0.0416666666666667,leaseback,72,4608,0.738461538461539,35.8229936217481,3.374,region 5,branch 6,male,1200,2005,6240,47.0,0,0
7755,early,0.0416666666666667,leaseback,36,6240,0.619047619047619,37.429994227195,3.374,region 3,branch 5,male,1680,2004,10080,36.0,0,0
7756,early,0.0416666666666667,leaseback,72,7680,0.533333333333333,35.9350262024149,3.374,region 6,branch 6,male,2400,2014,14400,35.0,0,0
7757,early,0.0416666666666667,leaseback,36,3840,0.727272727272727,27.0307653288488,3.374,region 10,branch 1,male,1248,2004,5280,27.0,0,0
7758,early,0.0416666666666667,leaseback,72,4608,0.8,36.5013759607131,3.374,region 5,branch 6,female,1296,2002,5760,39.0,0,0
7759,early,0.0416666666666667,leaseback,36,13920,0.763157894736842,37.6161214851405,3.374,region 5,branch 5,male,2400,2012,18240,36.0,1,0
